payroll_employment_fte,payroll_employment_contract,payroll_employment_weeklyHours,id,address_siteState,work_site,work_startDate,work_tenureYears,work_isManager,work_yearsOfService,internal_status,active,fullName,displayName,work_department,eeo_ethnicity,employee_jobLevelId,personal_age,personal_birthDate,personal_nationality,home_legalGender,personal_pronouns,about_superpowers,about_hobbies,home_numberofkids,work_title,about_foodPreferences,internal_probationEndDate,internal_terminationReason,internal_terminationDate,internal_terminationType,humanReadable_payroll_timeSinceLastSalaryChange,timeOffRequest_type,timeOffBalance_totalTaken,peopleanalytics_teamsizeriskindicator,peopleanalytics_numwithsametitleriskindicator,peopleanalytics_yearswithrecentsalaryriskindicator,peopleanalytics_yearswithcurrenttitleriskindicator,peopleanalytics_kidsriskindicator,peopleanalytics_timeofffrequencyriskindicator,peopleanalytics_tenurerankriskindicator,peopleanalytics_ismanagerriskindicator,peopleanalytics_numofdirectreportsriskindicator,peopleanalytics_teamrecentturnoverriskindicator,peopleanalytics_ageriskindicator,peopleanalytics_recentmanagerchangeriskindicator,peopleanalytics_managertenureriskindicator,peopleanalytics_lowriskcounter,peopleanalytics_someriskcounter,peopleanalytics_atriskcounter,payroll_salary_monthlyPayment,payroll_salary_yearlyPayment,financial_bankName,payroll_salary_payFrequency,employeeNumber,Bonus_amount_value,variable_Bonus_amount,Commission_amount_value,executiveBonus_amount_value,lunchVouchers_amount_value,cycleToWork_amount_value,childcareVouchers_amount_value,deduction_seasonTicketLoans_amount,deduction_companyCar_amount,work_manager
1.0,Full-Time,36.20856619512629,3440773935182906368,Karnataka,Bengaluru,2014-03-12,11,True,18,Active,True,Hanu Darby,Hanu Darby,Customer Service,White,L6,41,1983-01-19,UK,Male,He/Him,"fitness, coffee, football",,2.0,Engagement Manager,Any,2014-09-10,Unknown,,,0.0,Paid Leave,29.0,50.0,10.0,10.0,10.0,100.0,10.0,10.0,10.0,50.0,100.0,10.0,10.0,10.0,9.0,2.0,2.0,72500,870000,HSBC,monthly,EMP8804,72500.0,87000.0,34800.0,52200.0,1200.0,0.0,4000.0,0.0,0.0,Selina Kyle
1.0,Full-Time,41.37409196258494,3440962267242299904,Karnataka,Bengaluru,2014-11-20,10,True,12,Active,True,Ralph Canavan,Ralph Canavan,Machine Learning,White,L7,35,1989-11-04,Canada,Male,He/Him,"sports entertainment, cooking, blogging",,0.0,ML Director,Any,2015-05-21,Unknown,,,2.0,Sick Leave,47.0,50.0,10.0,100.0,100.0,10.0,100.0,10.0,10.0,50.0,100.0,10.0,10.0,10.0,7.0,2.0,4.0,61500,738000,HSBC,monthly,EMP1360,61500.0,73800.0,29520.0,44280.0,1200.0,600.0,0.0,1000.0,0.0,Cassandra Cain
1.0,Full-Time,45.37209404446687,3440965103246115328,West Bengal,Kolkata,2015-02-20,10,True,19,Active,True,Sandra Clark,Sandra Clark,Customer Service,White,L6,41,1983-01-23,UK,Female,She/Her,"coffee, fitness, cooking",,0.0,Engagement Manager,Any,2015-08-21,Unknown,,,2.0,Paid Leave,36.0,50.0,10.0,100.0,100.0,10.0,50.0,10.0,10.0,50.0,100.0,10.0,10.0,10.0,7.0,3.0,3.0,73000,876000,HSBC,monthly,EMP5012,73000.0,87600.0,35040.0,52560.0,1200.0,0.0,0.0,1000.0,0.0,Selina Kyle
1.0,Full-Time,40.991294528515965,3442954175078466048,Karnataka,Bengaluru,2014-11-11,10,True,19,Active,True,Hanu Atkinson,Hanu Atkinson,Finance & Admin,White,L5,43,1981-10-16,Canada,Female,She/Her,"travelling, chess, sports entertainment",,2.0,Finance Manager,Vegetarian,2015-05-12,Unknown,,,0.0,Sick Leave,44.0,10.0,10.0,10.0,10.0,100.0,100.0,10.0,10.0,10.0,100.0,10.0,50.0,50.0,8.0,2.0,3.0,70500,846000,HSBC,monthly,EMP7201,70500.0,84600.0,33840.0,50760.0,1200.0,600.0,4000.0,0.0,0.0,Victor Fries
1.0,Full-Time,41.63144513743724,3442960936086798848,Karnataka,Bengaluru,2015-03-10,10,True,13,Active,True,Darren Laurence,Darren Laurence,IT,White,L5,34,1990-08-02,Canada,Male,He/Him,"coffee, fitness, cooking",,0.0,IT Manager,Any,2015-09-08,Unknown,,,0.0,Paid Leave,31.0,50.0,10.0,10.0,10.0,10.0,50.0,10.0,10.0,50.0,100.0,10.0,50.0,50.0,7.0,5.0,1.0,58500,702000,HSBC,monthly,EMP461,58500.0,70200.0,28080.0,42120.0,1200.0,600.0,0.0,1000.0,0.0,Jon Stewart
1.0,Full-Time,43.92447004762189,3442962157803667968,Haryana,Gurgaon,2014-02-12,11,True,15,Active,True,Ryan Tullin,Ryan Tullin,Marketing,White,L6,38,1986-08-16,UK,Male,He/Him,"coffee, fitness, cooking",,0.0,Senior Marketing Manager,Any,2014-08-13,Unknown,,,3.0,Bereavement Leave,42.43,50.0,10.0,100.0,100.0,10.0,100.0,10.0,10.0,50.0,100.0,10.0,50.0,50.0,5.0,4.0,4.0,66500,798000,HSBC,monthly,EMP1553,66500.0,79800.0,31920.0,47880.0,1200.0,0.0,0.0,1000.0,0.0,Pamela Isley
1.0,Full-Time,35.74426944409557,3442982375120699904,Haryana,Gurgaon,2024-01-19,1,False,10,Active,True,Ralph Hirst,Ralph Hirst,Management,African American,L3,32,1992-03-28,USA,Female,She/Her,"craft beer, chess",,0.0,Assistant Manager,Vegetarian,2024-07-19,Unknown,,,1.0,Sick Leave,47.0,10.0,10.0,50.0,50.0,10.0,100.0,100.0,50.0,10.0,100.0,50.0,10.0,10.0,6.0,4.0,3.0,34000,408000,Standard Chartered,monthly,EMP423,34000.0,32640.0,8160.0,0.0,1200.0,0.0,0.0,0.0,0.0,Bruce Wayne
1.0,Full-Time,45.927088774625645,3443675002224771584,Karnataka,Bengaluru,2015-02-20,10,True,14,Active,True,Frederick Gibbons,Frederick Gibbons,Marketing,African American,L5,38,1986-07-08,USA,Female,She/Her,"theatres and movies, travelling",,2.0,Marketing Manager,Any,2015-08-21,Unknown,,,0.0,Paid Leave,36.0,50.0,10.0,10.0,10.0,100.0,50.0,10.0,10.0,50.0,100.0,10.0,50.0,50.0,6.0,5.0,2.0,60500,726000,HSBC,monthly,EMP3055,60500.0,72600.0,29040.0,43560.0,1200.0,600.0,4000.0,1000.0,0.0,Harvey Dent
1.0,Full-Time,32.34228976948682,3443675739457585664,West Bengal,Kolkata,2023-08-01,1,False,10,Active,True,Mason Indrakanti,Mason Indrakanti,UI/UX,Hispanic,L3,33,1991-06-23,USA,Female,She/Her,"coffee, fitness, cooking",,2.0,UX Designer,Any,2024-01-30,Unknown,,,1.0,Maternity Leave,189.0,100.0,100.0,50.0,50.0,100.0,50.0,100.0,50.0,100.0,100.0,10.0,100.0,100.0,1.0,4.0,8.0,34000,408000,Standard Chartered,monthly,EMP7105,34000.0,40800.0,0.0,0.0,1200.0,0.0,4000.0,1000.0,0.0,Jason Todd
1.0,Full-Time,40.78722107951124,3443694551162683904,Karnataka,Bengaluru,2015-02-10,10,True,18,Active,True,Alan Hirst,Alan Hirst,Machine Learning,American Indian,L4,41,1983-09-01,USA,Female,She/Her,"coffee, fitness, cooking",,0.0,MLOps Engineer,Any,2015-08-11,Unknown,,,0.0,Paid Leave,34.0,50.0,10.0,10.0,10.0,10.0,50.0,10.0,10.0,50.0,100.0,10.0,10.0,10.0,9.0,3.0,1.0,66000,792000,HSBC,monthly,EMP8327,66000.0,79200.0,0.0,0.0,1200.0,600.0,0.0,0.0,0.0,Stephanie Brown
1.0,Full-Time,44.599107662486404,3443696618803560960,Haryana,Gurgaon,2015-02-10,10,True,14,Active,True,Aadhya middlename Hirst,Aadhya middlename Hirst,Finance & Admin,White,L4,36,1988-02-27,USA,Male,He/Him,"theatres and movies, travelling",,2.0,Account Manager,Any,2015-08-11,Unknown,,,0.0,Sick Leave,51.0,10.0,10.0,10.0,10.0,100.0,100.0,10.0,10.0,10.0,100.0,10.0,50.0,50.0,8.0,2.0,3.0,58000,696000,HSBC,monthly,EMP3184,58000.0,69600.0,0.0,0.0,1200.0,0.0,4000.0,1000.0,3000.0,Victor Fries
1.0,Full-Time,44.14660701448598,3443698175838257664,Karnataka,Bengaluru,2013-11-01,11,True,14,Active,True,Owen Clark,Owen Clark,UI/UX,White,L5,36,1988-01-31,Canada,Female,She/Her,"craft beer, blogging",,2.0,UI/UX Manager,Any,2014-05-02,Unknown,,,0.0,Paid Leave,30.0,100.0,50.0,10.0,10.0,100.0,10.0,10.0,10.0,100.0,100.0,10.0,100.0,100.0,6.0,1.0,6.0,62000,744000,HSBC,monthly,EMP8229,62000.0,74400.0,29760.0,44640.0,1200.0,600.0,4000.0,1000.0,0.0,Tim Drake
1.0,Full-Time,31.76873837357214,3443776520311537664,West Bengal,Kolkata,2024-01-19,1,False,6,Active,True,Hanu Blackburn,Hanu Blackburn,Customer Service,White,L3,28,1996-05-28,Canada,Female,She/Her,"sports entertainment, football",,0.0,Technical Consultant,Any,2024-07-19,Unknown,,,1.0,Sick Leave,50.0,50.0,50.0,50.0,50.0,10.0,100.0,100.0,50.0,50.0,100.0,100.0,10.0,10.0,3.0,6.0,4.0,26000,312000,Standard Chartered,monthly,EMP3856,26000.0,31200.0,0.0,0.0,1200.0,600.0,0.0,1000.0,0.0,Zatanna Zatara
1.0,Full-Time,46.27584179738346,3443778973660610560,Karnataka,Bengaluru,2015-03-14,10,True,15,Active,True,Darren Canavan,Darren Canavan,Machine Learning,White,L4,39,1985-09-28,USA,Male,He/Him,"travelling, chess, sports entertainment",,1.0,MLOps Engineer,Any,2015-09-12,Unknown,,,0.0,Sick Leave,44.0,50.0,10.0,10.0,10.0,50.0,100.0,10.0,10.0,50.0,100.0,10.0,10.0,10.0,8.0,3.0,2.0,60000,720000,HSBC,monthly,EMP6737,60000.0,72000.0,0.0,0.0,1200.0,600.0,2000.0,1000.0,0.0,Cassandra Cain
1.0,Full-Time,44.53130589953319,3443783717057724416,Karnataka,Bengaluru,2015-03-14,10,True,16,Active,True,Ralph Reed,Ralph Reed,Customer Service,American Indian,L7,38,1986-02-26,USA,Non-Binary,They/Them,"fitness, coffee, football",,1.0,Senior Engagement Manager,Any,2015-09-12,Unknown,,,0.0,Unpaid Leave,39.0,50.0,10.0,10.0,10.0,50.0,50.0,10.0,10.0,50.0,100.0,10.0,10.0,10.0,8.0,4.0,1.0,69500,834000,HSBC,monthly,EMP3402,69500.0,83400.0,33360.0,50040.0,1200.0,600.0,2000.0,0.0,0.0,Jason Blood
1.0,Full-Time,30.850834358975206,3448131732803421184,Haryana,Gurgaon,2023-08-17,1,True,9,Active,True,Aquera Test Manager,Aquera Test Manager,Human Resources,White,L6,31,1993-01-14,Canada,Male,He/Him,"craft beer, blogging",,2.0,HR Director,Any,2024-02-15,Unknown,,,1.0,Paid Leave,27.0,10.0,10.0,50.0,50.0,100.0,10.0,100.0,10.0,10.0,100.0,50.0,10.0,10.0,7.0,3.0,3.0,39500,474000,Standard Chartered,monthly,EMP6478,39500.0,47400.0,18960.0,28440.0,1200.0,0.0,4000.0,1000.0,3000.0,Joe Karr
1.0,Full-Time,33.00928443921452,3448131803276116992,Haryana,Gurgaon,2023-11-17,1,False,3,Active,True,AqueraTest Manager User,AqueraTest Manager User,Human Resources,Hispanic,L3,25,1999-06-28,USA,Female,She/Her,"theatres and movies, travelling",,1.0,HR Generalist,Vegetarian,2024-05-17,Unknown,,,1.0,Maternity Leave,189.0,10.0,10.0,50.0,50.0,50.0,50.0,100.0,50.0,10.0,100.0,100.0,10.0,10.0,5.0,5.0,3.0,20000,240000,Standard Chartered,monthly,EMP7628,20000.0,24000.0,0.0,0.0,1200.0,600.0,2000.0,1000.0,0.0,Joe Karr
1.0,Full-Time,40.735626579706334,3448134590869275648,Karnataka,Bengaluru,2023-01-01,2,False,2,Active,True,sri ram,sri ram,Customer Service,White,L2,26,1998-09-24,USA,Male,He/Him,"theatres and movies, travelling",,0.0,Support Specialist,Any,2023-07-02,Unknown,,,1.0,Sick Leave,43.0,50.0,10.0,50.0,50.0,10.0,100.0,50.0,50.0,50.0,100.0,100.0,10.0,10.0,4.0,6.0,3.0,17000,204000,ICICI,monthly,EMP3663,17000.0,20400.0,0.0,0.0,1200.0,600.0,0.0,0.0,0.0,Selina Kyle
1.0,Full-Time,32.502845058795614,3448185312235225600,Karnataka,Bengaluru,2023-08-17,1,False,5,Active,True,Aquera Test Manager,Aquera Test Manager,Platform,White,L1,26,1998-06-20,USA,Male,He/Him,"coffee, fitness, cooking",,1.0,Junior Backend Developer,Any,2024-02-15,Unknown,,,1.0,Paid Leave,31.0,100.0,100.0,50.0,50.0,50.0,50.0,100.0,50.0,100.0,100.0,100.0,100.0,100.0,0.0,5.0,8.0,19000,228000,Standard Chartered,monthly,EMP1002,19000.0,22800.0,0.0,0.0,1200.0,0.0,2000.0,1000.0,3000.0,Roy Harper
1.0,Full-Time,30.90745117374157,3448239503666315264,Karnataka,Bengaluru,2024-01-19,1,False,7,Active,True,kk user,kk user,UI/UX,African American,L1,29,1995-05-30,USA,Female,She/Her,"football, blogging",,2.0,Junior UX Designer,Any,2024-07-19,Unknown,,,1.0,Paid Leave,29.0,100.0,100.0,50.0,50.0,100.0,10.0,100.0,50.0,100.0,100.0,100.0,100.0,100.0,1.0,3.0,9.0,23000,276000,Standard Chartered,monthly,EMP3325,23000.0,27600.0,0.0,0.0,1200.0,0.0,4000.0,1000.0,3000.0,Barabara Gordon
1.0,Full-Time,35.57298580845313,3448239818784374784,Karnataka,Bengaluru,2023-08-17,1,True,10,Active,True,Aquera Test Manager,Aquera Test Manager,IT,White,L4,31,1993-10-18,UK,Female,She/Her,"sports entertainment, cooking, blogging",,0.0,Site Reliability Engineer,Any,2024-02-15,Unknown,,,1.0,Paid Leave,32.0,50.0,10.0,50.0,50.0,10.0,50.0,100.0,10.0,50.0,100.0,50.0,50.0,50.0,3.0,8.0,2.0,36500,438000,Standard Chartered,monthly,EMP8556,36500.0,43800.0,0.0,0.0,1200.0,600.0,0.0,1000.0,0.0,Hal Jordan
1.0,Full-Time,30.01076370370641,3448239978016931840,Karnataka,Bengaluru,2023-11-17,1,False,5,Active,True,AqueraTest Manager User,AqueraTest Manager User,Customer Service,African American,L3,26,1998-09-15,USA,Female,She/Her,"travelling, chess, sports entertainment",,2.0,Technical Consultant,Any,2024-05-17,Unknown,,,1.0,Sick Leave,46.0,50.0,50.0,50.0,50.0,100.0,100.0,100.0,50.0,50.0,100.0,100.0,10.0,10.0,2.0,6.0,5.0,24000,288000,Standard Chartered,monthly,EMP9607,24000.0,28800.0,0.0,0.0,1200.0,0.0,4000.0,0.0,0.0,Zatanna Zatara
1.0,Full-Time,39.945391581850366,3448244118801612800,Karnataka,Bengaluru,2023-01-01,2,False,6,Active,True,sri ram,sri ram,UI/UX,White,L1,29,1995-09-23,UK,Male,He/Him,"sports entertainment, cooking, blogging",,1.0,Junior UX Designer,Vegetarian,2023-07-02,Unknown,,,2.0,Paid Leave,31.0,100.0,100.0,100.0,100.0,50.0,50.0,50.0,50.0,100.0,100.0,100.0,100.0,100.0,0.0,4.0,9.0,22500,270000,ICICI,monthly,EMP465,22500.0,27000.0,0.0,0.0,1200.0,0.0,2000.0,0.0,3000.0,Tim Drake
1.0,Full-Time,34.556390113658495,3448251592850014208,Karnataka,Bengaluru,2024-01-19,1,False,9,Active,True,write only,write only,Customer Service,White,L2,32,1992-05-22,USA,Female,She/Her,"sports entertainment, cooking, blogging",,0.0,Support Specialist,Vegetarian,2024-07-19,Unknown,,,1.0,Sick Leave,42.0,50.0,10.0,50.0,50.0,10.0,50.0,100.0,50.0,50.0,100.0,50.0,10.0,10.0,4.0,7.0,2.0,29500,354000,Standard Chartered,monthly,EMP7803,29500.0,35400.0,0.0,0.0,1200.0,600.0,0.0,1000.0,0.0,Jason Blood
1.0,Full-Time,30.211207754508802,3459709029708726272,Karnataka,Bengaluru,2024-10-10,0,False,7,Active,True,scimone test,scimone test,Sales,White,L1,31,1993-07-29,UK,Female,She/Her,"coffee, fitness, cooking",,2.0,Sales Associate,Any,2025-04-10,Unknown,,,0.0,Paid Leave,33.0,50.0,50.0,10.0,10.0,100.0,50.0,100.0,50.0,50.0,100.0,50.0,10.0,10.0,4.0,6.0,3.0,21500,258000,Standard Chartered,monthly,EMP4326,21500.0,20640.0,5160.0,0.0,1200.0,600.0,4000.0,1000.0,0.0,Harvey Bullock
1.0,Full-Time,33.92861885186423,3459710794403414016,Karnataka,Bengaluru,2024-01-01,1,False,2,Active,True,scimtwo middlename test,scimtwo middlename test,Sales,White,L1,25,1999-06-20,UK,Female,She/Her,"fitness, coffee, football",,1.0,Sales Associate,Any,2024-07-01,Unknown,,,1.0,Maternity Leave,198.0,50.0,50.0,50.0,50.0,50.0,50.0,100.0,50.0,50.0,100.0,100.0,10.0,10.0,2.0,8.0,3.0,13000,156000,Standard Chartered,monthly,EMP2782,13000.0,12480.0,3120.0,0.0,1200.0,0.0,2000.0,2000.0,0.0,Jim Gordon
1.0,Full-Time,31.71919856480656,3464007351885890560,Haryana,Gurgaon,2023-08-17,1,False,1,Active,True,Aquera Test Manager,Aquera Test Manager,Management,African American,L1,24,2000-12-25,USA,Female,She/Her,"football, blogging",,2.0,Management Trainee,Vegetarian,2024-02-15,Unknown,,,1.0,Bereavement Leave,42.43,10.0,10.0,50.0,50.0,100.0,100.0,100.0,50.0,10.0,100.0,100.0,10.0,10.0,5.0,3.0,5.0,11000,132000,Standard Chartered,monthly,EMP1662,11000.0,10560.0,2640.0,0.0,1200.0,0.0,4000.0,1000.0,3000.0,Bruce Wayne
1.0,Full-Time,34.76661944665718,3464007451794211840,Karnataka,Bengaluru,2023-11-17,1,False,2,Active,True,AqueraTest Manager User,AqueraTest Manager User,Customer Service,White,L3,24,2000-09-14,USA,Female,She/Her,"football, blogging",,2.0,Technical Consultant,Any,2024-05-17,Unknown,,,1.0,Paid Leave,33.0,50.0,50.0,50.0,50.0,100.0,50.0,100.0,50.0,50.0,100.0,100.0,10.0,10.0,2.0,7.0,4.0,18000,216000,Standard Chartered,monthly,EMP2568,18000.0,21600.0,0.0,0.0,1200.0,0.0,4000.0,1000.0,0.0,Zatanna Zatara
1.0,Full-Time,42.68981426052956,3464010621983392768,Karnataka,Bengaluru,2023-01-01,2,True,7,Active,True,sri ram,sri ram,IT,White,L5,29,1995-05-31,UK,Non-Binary,They/Them,"football, blogging",,1.0,IT Manager,Any,2023-07-02,Unknown,,,2.0,Paid Leave,34.0,50.0,10.0,100.0,100.0,50.0,50.0,50.0,10.0,50.0,100.0,100.0,50.0,50.0,2.0,7.0,4.0,34500,414000,ICICI,monthly,EMP3817,34500.0,41400.0,16560.0,24840.0,1200.0,0.0,2000.0,1000.0,0.0,Jon Stewart
1.0,Full-Time,34.89605545249783,3464771990844343296,Karnataka,Bengaluru,2024-09-25,0,False,0,Active,True,scimfive mdname test,scimfive mdname test,UI/UX,White,L1,21,2003-11-06,USA,Female,She/Her,"football, blogging",,1.0,Junior UX Designer,Vegetarian,2025-03-26,Unknown,,,0.0,Sick Leave,46.0,100.0,100.0,10.0,10.0,50.0,100.0,100.0,50.0,100.0,100.0,100.0,100.0,100.0,2.0,2.0,9.0,7500,90000,Standard Chartered,monthly,EMP1247,7500.0,9000.0,0.0,0.0,1200.0,0.0,2000.0,0.0,3000.0,Tim Drake
1.0,Full-Time,32.29882956464248,3464779821509248000,Haryana,Gurgaon,2024-01-01,1,False,2,Active,True,scimthree middlename test,scimthree middlename test,IT,African American,L1,26,1998-06-16,USA,Male,He/Him,"coffee, fitness, cooking",,0.0,IT Support,Any,2024-07-01,Unknown,,,1.0,Paid Leave,30.0,50.0,100.0,50.0,50.0,10.0,10.0,100.0,50.0,50.0,100.0,100.0,50.0,50.0,2.0,7.0,4.0,13000,156000,Standard Chartered,monthly,EMP3529,13000.0,15600.0,0.0,0.0,1200.0,600.0,0.0,0.0,0.0,Guy Gardner
1.0,Full-Time,38.79019083026604,3469060382981620224,West Bengal,Kolkata,2015-02-10,10,True,18,Active,True,Niall Bieber,Niall Bieber,Human Resources,White,L6,39,1985-08-21,UK,Female,She/Her,"sports entertainment, cooking, blogging",,0.0,HR Director,Any,2015-08-11,Unknown,,,0.0,Sick Leave,49.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0,10.0,10.0,100.0,10.0,10.0,10.0,11.0,0.0,2.0,71000,852000,HSBC,monthly,EMP7149,71000.0,85200.0,34080.0,51120.0,1200.0,0.0,0.0,0.0,0.0,Joe Karr
1.0,Full-Time,30.70336514066624,3470504218169705472,Haryana,Gurgaon,2024-01-19,1,False,5,Active,True,Erik Kiffe,Erik Kiffe,UI/UX,White,L1,27,1997-11-08,Canada,Male,He/Him,"travelling, chess, sports entertainment",,1.0,Junior UX Designer,Any,2024-07-19,Unknown,,,1.0,Maternity Leave,186.0,100.0,100.0,50.0,50.0,50.0,50.0,100.0,50.0,100.0,100.0,100.0,100.0,100.0,0.0,5.0,8.0,19000,228000,Standard Chartered,monthly,EMP5028,19000.0,22800.0,0.0,0.0,1200.0,0.0,2000.0,0.0,0.0,Richard Grayson
1.0,Full-Time,33.851091979872564,3470505585294705664,Karnataka,Bengaluru,2024-01-19,1,False,10,Active,True,henry reed,henry reed,Sales,White,L2,31,1993-09-22,UK,Male,He/Him,"coffee, fitness, cooking",,1.0,Sales Representative,Vegetarian,2024-07-19,Unknown,,,1.0,Paid Leave,36.0,50.0,10.0,50.0,50.0,50.0,50.0,100.0,50.0,50.0,100.0,50.0,10.0,10.0,3.0,8.0,2.0,31500,378000,Standard Chartered,monthly,EMP6879,31500.0,30240.0,7560.0,0.0,1200.0,0.0,2000.0,0.0,3000.0,Jim Gordon
1.0,Full-Time,34.02375489408853,3470507203692069888,Haryana,Gurgaon,2024-01-19,1,False,9,Active,True,Syd Mills,Syd Mills,Finance & Admin,African American,L3,32,1992-12-26,USA,Male,He/Him,"theatres and movies, travelling",,1.0,Financial Analyst,Any,2024-07-19,Unknown,,,1.0,Maternity Leave,186.0,10.0,10.0,50.0,50.0,50.0,50.0,100.0,50.0,10.0,100.0,50.0,50.0,50.0,3.0,8.0,2.0,32000,384000,Standard Chartered,monthly,EMP7848,32000.0,38400.0,0.0,0.0,1200.0,0.0,2000.0,0.0,3000.0,Victor Fries
1.0,Full-Time,31.131669864180775,3481434316964102656,Karnataka,Bengaluru,2024-10-14,0,True,9,Active,True,virat kohli,virat kohli,Finance & Admin,White,L6,33,1991-01-14,UK,Male,He/Him,"theatres and movies, travelling",,2.0,Senior Finance Manager,Any,2025-04-14,Unknown,,,0.0,Sick Leave,50.0,10.0,10.0,10.0,10.0,100.0,100.0,100.0,10.0,10.0,100.0,10.0,50.0,50.0,7.0,2.0,4.0,38000,456000,Standard Chartered,monthly,EMP5665,38000.0,45600.0,18240.0,27360.0,1200.0,0.0,4000.0,0.0,3000.0,Oswald Cobblepot
1.0,Full-Time,45.90859695216863,3481502696517664768,West Bengal,Kolkata,2023-01-01,2,False,5,Active,True,John Doe,John Doe,Customer Service,White,L1,27,1997-05-28,UK,Female,She/Her,"sports entertainment, cooking, blogging",,1.0,Customer Service Associate,Vegetarian,2023-07-02,Unknown,,,0.0,Sick Leave,46.0,50.0,50.0,10.0,10.0,50.0,100.0,50.0,50.0,50.0,100.0,100.0,10.0,10.0,4.0,6.0,3.0,20500,246000,ICICI,monthly,EMP4960,20500.0,24600.0,0.0,0.0,1200.0,600.0,2000.0,0.0,0.0,Selina Kyle
1.0,Full-Time,35.44260731286609,3481503588813897728,Karnataka,Bengaluru,2024-01-01,1,False,6,Active,True,Jane Smith,Jane Smith,Machine Learning,White,L1,29,1995-06-30,Canada,Male,He/Him,"craft beer, chess",,0.0,ML Intern,Any,2024-07-01,Unknown,,,1.0,Sick Leave,43.0,50.0,50.0,50.0,50.0,10.0,100.0,100.0,50.0,50.0,100.0,100.0,10.0,10.0,3.0,6.0,4.0,21000,252000,Standard Chartered,monthly,EMP2856,21000.0,25200.0,0.0,0.0,1200.0,0.0,0.0,0.0,3000.0,Stephanie Brown
1.0,Full-Time,33.9470029611175,3481504394917183488,Karnataka,Bengaluru,2024-07-01,0,False,7,Active,True,michael Johnson,michael Johnson,Sales,White,L3,30,1994-11-23,UK,Male,He/Him,"coffee, fitness, cooking",,0.0,Sales Executive,Any,2024-12-30,Unknown,,,0.0,Unpaid Leave,41.0,50.0,50.0,10.0,10.0,10.0,50.0,100.0,50.0,50.0,100.0,50.0,10.0,10.0,5.0,6.0,2.0,26500,318000,Standard Chartered,monthly,EMP4869,26500.0,25440.0,6360.0,0.0,1200.0,600.0,0.0,0.0,0.0,Arnold Flass
1.0,Full-Time,43.25142760888178,3481505184369082368,Karnataka,Bengaluru,2017-06-21,7,False,11,Active,True,emily davis,emily davis,UI/UX,White,L1,33,1991-12-24,UK,Male,He/Him,"coffee, fitness, cooking",,0.0,Junior UX Designer,Any,2017-12-20,Unknown,,,0.0,Paid Leave,29.0,100.0,100.0,10.0,10.0,10.0,10.0,10.0,50.0,100.0,100.0,10.0,100.0,100.0,6.0,1.0,6.0,40000,480000,HSBC,monthly,EMP4478,40000.0,48000.0,0.0,0.0,1200.0,0.0,0.0,0.0,3000.0,Barabara Gordon
1.0,Full-Time,45.51091471286131,3481506061356105728,West Bengal,Kolkata,2021-08-18,3,False,10,Active,True,robert brown,robert brown,IT,White,L3,31,1993-02-03,UK,Male,He/Him,"fitness, coffee, football",,0.0,Network Engineer,Any,2022-02-16,Unknown,,,1.0,Paid Leave,32.0,50.0,50.0,50.0,50.0,10.0,50.0,50.0,50.0,50.0,100.0,50.0,50.0,50.0,1.0,11.0,1.0,37000,444000,ICICI,monthly,EMP668,37000.0,44400.0,0.0,0.0,1200.0,600.0,0.0,0.0,0.0,Guy Gardner
0.0,,30.6436863633827,50191,,Kolkata,2022-10-10,1,,3,terminated,False,Maria Yates,Maria Yates,Marketing,African American,L3,24,,,Female,,,,0.0,Marketing Analyst,,,Unknown,2024-04-03,Non-voluntary,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000,240000,,,704386,24000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Harvey Dent
0.0,,29.332975941340184,333377,,Gurgaon,2018-05-23,5,,6,terminated,False,Marcus Nelson,Marcus Nelson,Marketing,African American,L2,28,,,Male,,,,0.0,Marketing Associate,,,Unknown,2024-04-16,Non-voluntary,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29500,354000,,,438016,35400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Harleen Quinnzel
0.0,,28.158084842071467,724735,,Gurgaon,2020-08-09,3,,3,terminated,False,Hailey Parks,Hailey Parks,Sales,African American,L2,24,,,Female,,,,0.0,Sales Representative,,,Career Change,2024-03-27,Voluntary,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20500,246000,,,419641,24600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jim Gordon
0.0,,29.410680649545995,15286,,Bengaluru,2022-09-11,1,,4,terminated,False,Luis Kemp,Luis Kemp,UI/UX,African American,L2,27,,,Male,,,,0.0,Frontend Developer,,,Career Change,2024-07-06,Voluntary,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19500,234000,,,138144,23400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tim Drake
